"BC7" "Males" "Females" "DateDDMMYY" "TimeHHMM" "ScanYYMMDDHHMM" "ScanExperimenter"
"1375" "2800472" "0" "2" "211122" "1139" "1139" "022"
"1376" "2800482" "0" "1" "211122" "1140" "1140" "022"
"1377" "2800492" "1" "2" "211122" "1140" "1140" "022"
"1378" "2800408" "5" "5" "211122" "1141" "1141" "022"
"1379" "2800413" "3" "1" "211122" "1142" "1142" "022"
"1380" "2800423" "1" "2" "211122" "1142" "1142" "022"
"1381" "2800433" "2" "2" "211122" "1143" "1143" "022"
"1382" "2800453" "3" "3" "211122" "1143" "1143" "022"
"1383" "2800473" "2" "0" "211122" "1144" "1144" "022"
"1384" "2800483" "0" "2" "211122" "1144" "1144" "022"
"1385" "2800404" "0" "2" "211122" "1145" "1145" "022"
"1386" "2800414" "3" "1" "211122" "1145" "1145" "022"
"1387" "2800434" "2" "1" "211122" "1146" "1146" "022"
"1388" "2800444" "1" "0" "211122" "1146" "1146" "022"
"1389" "2800454" "1" "2" "211122" "1146" "1146" "022"
"1390" "2800474" "1" "0" "211122" "1147" "1147" "022"
"1391" "2800494" "3" "0" "211122" "1147" "1147" "022"
"1392" "2800415" "1" "0" "211122" "1148" "1148" "022"
"1393" "2800435" "3" "1" "211122" "1239" "1239" "022"
"1394" "2800455" "2" "0" "211122" "1240" "1240" "022"
"1395" "2800465" "1" "1" "211122" "1240" "1240" "022"
"1396" "2800475" "1" "0" "211122" "1241" "1241" "022"
"1397" "2800490" "1" "0" "211122" "1241" "1241" "022"
"1398" "2800495" "2" "0" "211122" "1241" "1241" "022"
"1399" "2800301" "0" "1" "211122" "1242" "1242" "022"
"1400" "2800311" "4" "0" "211122" "1242" "1242" "022"
"1401" "2800331" "1" "0" "211122" "1243" "1243" "022"
"1402" "2800361" "1" "2" "211122" "1243" "1243" "022"
"1403" "2800371" "4" "3" "211122" "1244" "1244" "022"
"1404" "2800381" "1" "0" "211122" "1244" "1244" "022"
"1405" "2800302" "0" "1" "211122" "1245" "1245" "022"
"1406" "2800312" "1" "3" "211122" "1246" "1246" "022"
"1407" "2800351" "1" "4" "211122" "1247" "1247" "022"
"1408" "2800322" "0" "2" "211122" "1247" "1247" "022"
"1409" "2800332" "3" "1" "211122" "1248" "1248" "022"
"1410" "2800352" "1" "0" "211122" "1248" "1248" "022"
"1411" "2800372" "2" "1" "211122" "1249" "1249" "022"
"1412" "2800392" "0" "3" "211122" "1250" "1250" "022"
"1413" "2800616" "1" "0" "211122" "1253" "1253" "022"
"1414" "2800636" "0" "1" "211122" "1253" "1253" "022"
"1415" "2800696" "0" "1" "211122" "1253" "1253" "022"
"1416" "2800697" "1" "0" "211122" "1254" "1254" "022"
"1417" "2800698" "0" "1" "211122" "1254" "1254" "022"
"1418" "2800536" "0" "1" "211122" "1255" "1255" "022"
"1419" "2800517" "1" "0" "211122" "1255" "1255" "022"
"1420" "2800516" "1" "1" "211122" "1256" "1256" "022"
"1421" "2800596" "1" "0" "211122" "1256" "1256" "022"
"1422" "2800557" "1" "1" "211122" "1257" "1257" "022"
"1423" "2800538" "2" "0" "211122" "1257" "1257" "022"
"1424" "2800578" "1" "1" "211122" "1258" "1258" "022"
"1425" "2800598" "1" "1" "211122" "1258" "1258" "022"
"1426" "2800559" "0" "1" "211122" "1259" "1259" "022"
"1427" "2800579" "1" "0" "211122" "1300" "1300" "022"
"1428" "2800560" "0" "1" "211122" "1300" "1300" "022"
"1429" "2800580" "1" "1" "211122" "1301" "1301" "022"
"1430" "2800436" "0" "1" "211122" "1301" "1301" "022"
"1431" "2800476" "0" "1" "211122" "1301" "1301" "022"
"1432" "2800496" "1" "0" "211122" "1302" "1302" "022"
"1433" "2800540" "0" "3" "211122" "1302" "1302" "022"
"1434" "2800457" "2" "1" "211122" "1303" "1303" "022"
"1435" "2800497" "0" "1" "211122" "1303" "1303" "022"
"1436" "2800418" "1" "0" "211122" "1304" "1304" "022"
"1437" "2800417" "0" "2" "211122" "1304" "1304" "022"
"1438" "2800458" "0" "1" "211122" "1305" "1305" "022"
"1439" "2800440" "0" "1" "211122" "1305" "1305" "022"
"1440" "2800460" "1" "1" "211122" "1305" "1305" "022"
"1441" "2800480" "1" "2" "211122" "1306" "1306" "022"
"1442" "2800479" "1" "0" "211122" "1307" "1307" "022"
"1443" "2800316" "0" "1" "211122" "1308" "1308" "022"
"1444" "2800397" "1" "0" "211122" "1308" "1308" "022"
"1445" "2800337" "0" "1" "211122" "1309" "1309" "022"
"1446" "2800376" "1" "0" "211122" "1309" "1309" "022"
"1447" "2800611" "0" "1" "221122" "1037" "1037" "022"
"1448" "2800641" "0" "1" "221122" "1037" "1037" "022"
"1449" "2800671" "1" "0" "221122" "1038" "1038" "022"
"1450" "2800681" "1" "0" "221122" "1038" "1038" "022"
"1451" "2800612" "0" "1" "221122" "1038" "1038" "022"
"1452" "2800632" "1" "3" "221122" "1039" "1039" "022"
"1453" "2800652" "0" "1" "221122" "1039" "1039" "022"
"1454" "2800672" "1" "1" "221122" "1040" "1040" "022"
"1455" "2800692" "1" "1" "221122" "1040" "1040" "022"
"1456" "2800603" "1" "0" "221122" "1041" "1041" "022"
"1457" "2800633" "1" "0" "221122" "1041" "1041" "022"
"1458" "2800643" "2" "1" "221122" "1042" "1042" "022"
"1459" "2800653" "0" "1" "221122" "1042" "1042" "022"
"1460" "2800693" "1" "0" "221122" "1043" "1043" "022"
"1461" "2800614" "1" "0" "221122" "1043" "1043" "022"
"1462" "2800634" "0" "1" "221122" "1048" "1048" "022"
"1463" "2800674" "1" "1" "221122" "1048" "1048" "022"
"1464" "2800684" "1" "0" "221122" "1049" "1049" "022"
"1465" "2800511" "1" "1" "221122" "1049" "1049" "022"
"1466" "2800531" "1" "2" "221122" "1050" "1050" "022"
"1467" "2800551" "1" "3" "221122" "1051" "1051" "022"
"1468" "2800571" "1" "1" "221122" "1051" "1051" "022"
"1469" "2800591" "1" "2" "221122" "1052" "1052" "022"
"1470" "2800502" "0" "1" "221122" "1052" "1052" "022"
"1471" "2800512" "1" "2" "221122" "1053" "1053" "022"
"1472" "2800522" "1" "1" "221122" "1054" "1054" "022"
"1473" "2800532" "0" "1" "221122" "1054" "1054" "022"
"1474" "2800552" "0" "2" "221122" "1055" "1055" "022"
"1475" "2800562" "1" "0" "221122" "1055" "1055" "022"
"1476" "2800582" "2" "0" "221122" "1056" "1056" "022"
"1477" "2800592" "3" "0" "221122" "1057" "1057" "022"
"1478" "2800513" "1" "0" "221122" "1057" "1057" "022"
"1479" "2800523" "1" "0" "221122" "1058" "1058" "022"
"1480" "2800533" "2" "0" "221122" "1058" "1058" "022"
"1481" "2800573" "3" "0" "221122" "1104" "1104" "022"
"1482" "2800583" "1" "1" "221122" "1105" "1105" "022"
"1483" "2800593" "0" "2" "221122" "1105" "1105" "022"
"1484" "2800524" "2" "1" "221122" "1106" "1106" "022"
"1485" "2800544" "1" "1" "221122" "1106" "1106" "022"
"1486" "2800554" "0" "1" "221122" "1107" "1107" "022"
"1487" "2800564" "0" "1" "221122" "1107" "1107" "022"
"1488" "2800574" "1" "1" "221122" "1108" "1108" "022"
"1489" "2800589" "0" "1" "221122" "1108" "1108" "022"
"1490" "2800530" "1" "0" "221122" "1110" "1110" "022"
"1491" "2800535" "3" "2" "221122" "1110" "1110" "022"
"1492" "2800550" "0" "1" "221122" "1111" "1111" "022"
"1493" "2800555" "1" "1" "221122" "1112" "1112" "022"
"1494" "2800575" "0" "2" "221122" "1112" "1112" "022"
"1495" "2800585" "0" "1" "221122" "1113" "1113" "022"
"1496" "2800406" "1" "5" "221122" "1113" "1113" "022"
"1497" "2800411" "2" "1" "221122" "1114" "1114" "022"
"1498" "2800421" "4" "0" "221122" "1114" "1114" "022"
"1499" "2800446" "0" "1" "221122" "1115" "1115" "022"
"1500" "2800451" "2" "1" "221122" "1115" "1115" "022"
"1501" "2800461" "1" "2" "221122" "1116" "1116" "022"
"1502" "2800471" "2" "3" "221122" "1116" "1116" "022"
"1503" "2800491" "1" "0" "221122" "1117" "1117" "022"
"1504" "2800402" "2" "0" "221122" "1123" "1123" "022"
"1505" "2800432" "1" "0" "221122" "1123" "1123" "022"
"1506" "2800442" "1" "1" "221122" "1123" "1123" "022"
"1507" "2800452" "6" "1" "221122" "1124" "1124" "022"
"1508" "2800462" "0" "2" "221122" "1125" "1125" "022"
"1509" "2800472" "1" "0" "221122" "1125" "1125" "022"
"1510" "2800482" "1" "0" "221122" "1126" "1126" "022"
"1511" "2800487" "1" "0" "221122" "1126" "1126" "022"
"1512" "2800492" "1" "1" "221122" "1126" "1126" "022"
"1513" "2800403" "0" "1" "221122" "1127" "1127" "022"
"1514" "2800408" "1" "4" "221122" "1127" "1127" "022"
"1515" "2800433" "0" "2" "221122" "1128" "1128" "022"
"1516" "2800453" "1" "1" "221122" "1129" "1129" "022"
"1517" "2800463" "1" "1" "221122" "1129" "1129" "022"
"1518" "2800473" "0" "2" "221122" "1130" "1130" "022"
"1519" "2800493" "0" "1" "221122" "1130" "1130" "022"
"1520" "2800404" "1" "0" "221122" "1130" "1130" "022"
"1521" "2800414" "0" "1" "221122" "1131" "1131" "022"
"1522" "2800434" "2" "2" "221122" "1131" "1131" "022"
"1523" "2800444" "1" "0" "221122" "1132" "1132" "022"
"1524" "2800454" "3" "2" "221122" "1132" "1132" "022"
"1525" "2800474" "0" "1" "221122" "1133" "1133" "022"
"1526" "2800494" "1" "0" "221122" "1133" "1133" "022"
"1527" "2800410" "1" "1" "221122" "1134" "1134" "022"
"1528" "2800415" "1" "0" "221122" "1134" "1134" "022"
"1529" "2800435" "2" "2" "221122" "1138" "1138" "022"
"1530" "2800455" "1" "2" "221122" "1138" "1138" "022"
"1531" "2800465" "1" "0" "221122" "1139" "1139" "022"
"1532" "2800475" "3" "3" "221122" "1139" "1139" "022"
"1533" "2800495" "1" "0" "221122" "1140" "1140" "022"
"1534" "2800301" "0" "1" "221122" "1140" "1140" "022"
"1535" "2800311" "1" "0" "221122" "1141" "1141" "022"
"1536" "2800321" "0" "1" "221122" "1141" "1141" "022"
"1537" "2800331" "2" "1" "221122" "1142" "1142" "022"
"1538" "2800361" "0" "2" "221122" "1142" "1142" "022"
"1539" "2800371" "6" "0" "221122" "1143" "1143" "022"
"1540" "2800381" "0" "3" "221122" "1143" "1143" "022"
"1541" "2800391" "2" "0" "221122" "1144" "1144" "022"
"1542" "2800302" "0" "3" "221122" "1144" "1144" "022"
"1543" "2800312" "0" "5" "221122" "1145" "1145" "022"
"1544" "2800351" "0" "2" "221122" "1145" "1145" "022"
"1545" "2800332" "3" "1" "221122" "1146" "1146" "022"
"1546" "2800362" "0" "1" "221122" "1147" "1147" "022"
"1547" "2800372" "1" "0" "221122" "1148" "1148" "022"
"1548" "2800382" "0" "1" "221122" "1148" "1148" "022"
"1549" "2800392" "3" "1" "221122" "1149" "1149" "022"
"1550" "2800698" "1" "0" "221122" "1202" "1202" "022"
"1551" "2800697" "1" "0" "221122" "1203" "1203" "022"
"1552" "2800637" "1" "0" "221122" "1203" "1203" "022"
"1553" "2800556" "1" "0" "221122" "1204" "1204" "022"
"1554" "2800516" "1" "1" "221122" "1204" "1204" "022"
"1555" "2800537" "1" "0" "221122" "1204" "1204" "022"
"1556" "2800518" "0" "1" "221122" "1205" "1205" "022"
"1557" "2800557" "1" "0" "221122" "1205" "1205" "022"
"1558" "2800538" "0" "1" "221122" "1206" "1206" "022"
"1559" "2800578" "0" "1" "221122" "1206" "1206" "022"
"1560" "2800539" "2" "2" "221122" "1207" "1207" "022"
"1561" "2800598" "0" "1" "221122" "1207" "1207" "022"
"1562" "2800559" "1" "0" "221122" "1207" "1207" "022"
"1563" "2800600" "1" "0" "221122" "1208" "1208" "022"
"1564" "2800580" "1" "0" "221122" "1208" "1208" "022"
"1565" "2800476" "1" "0" "221122" "1208" "1208" "022"
"1566" "2800496" "1" "0" "221122" "1209" "1209" "022"
"1567" "2800477" "4" "0" "221122" "1210" "1210" "022"
"1568" "2800497" "1" "0" "221122" "1210" "1210" "022"
"1569" "2800480" "1" "0" "221122" "1210" "1210" "022"
"1570" "2800440" "0" "1" "221122" "1211" "1211" "022"
"1571" "2800460" "1" "1" "221122" "1211" "1211" "022"
"1572" "2800316" "0" "1" "221122" "1212" "1212" "022"
"1573" "2800376" "0" "2" "221122" "1212" "1212" "022"
"1574" "2800601" "1" "1" "231122" "1053" "1053" "022"
"1575" "2800611" "0" "1" "231122" "1054" "1054" "022"
"1576" "2800621" "1" "0" "231122" "1054" "1054" "022"
"1577" "2800651" "1" "0" "231122" "1055" "1055" "022"
"1578" "2800642" "0" "1" "231122" "1055" "1055" "022"
"1579" "2800613" "0" "3" "231122" "1056" "1056" "022"
"1580" "2800643" "0" "1" "231122" "1056" "1056" "022"
"1581" "2800674" "0" "1" "231122" "1101" "1101" "022"
"1582" "2800511" "1" "1" "231122" "1102" "1102" "022"
"1583" "2800531" "4" "3" "231122" "1103" "1103" "022"
"1584" "2800541" "0" "1" "231122" "1103" "1103" "022"
"1585" "2800561" "0" "1" "231122" "1104" "1104" "022"
"1586" "2800586" "0" "1" "231122" "1104" "1104" "022"
"1587" "2800591" "0" "1" "231122" "1104" "1104" "022"
"1588" "2800522" "0" "1" "231122" "1105" "1105" "022"
"1589" "2800532" "0" "1" "231122" "1105" "1105" "022"
"1590" "2800552" "0" "1" "231122" "1106" "1106" "022"
"1591" "2800572" "0" "1" "231122" "1106" "1106" "022"
"1592" "2800582" "0" "1" "231122" "1107" "1107" "022"
"1593" "2800592" "3" "0" "231122" "1108" "1108" "022"
"1594" "2800513" "2" "0" "231122" "1108" "1108" "022"
"1595" "2800533" "0" "2" "231122" "1109" "1109" "022"
"1596" "2800553" "1" "0" "231122" "1109" "1109" "022"
"1597" "2800563" "0" "1" "231122" "1110" "1110" "022"
"1598" "2800573" "0" "1" "231122" "1116" "1116" "022"
"1599" "2800583" "2" "0" "231122" "1116" "1116" "022"
"1600" "2800509" "1" "4" "231122" "1117" "1117" "022"
"1601" "2800544" "1" "1" "231122" "1118" "1118" "022"
"1602" "2800554" "0" "1" "231122" "1119" "1119" "022"
"1603" "2800574" "0" "1" "231122" "1119" "1119" "022"
"1604" "2800584" "1" "0" "231122" "1120" "1120" "022"
"1605" "2800505" "1" "0" "231122" "1120" "1120" "022"
"1606" "2800515" "2" "1" "231122" "1121" "1121" "022"
"1607" "2800535" "0" "1" "231122" "1121" "1121" "022"
"1608" "2800550" "1" "1" "231122" "1122" "1122" "022"
"1609" "2800555" "1" "0" "231122" "1123" "1123" "022"
"1610" "2800575" "2" "0" "231122" "1123" "1123" "022"
"1611" "2800595" "1" "2" "231122" "1124" "1124" "022"
"1612" "2800406" "0" "1" "231122" "1124" "1124" "022"
"1613" "2800411" "1" "1" "231122" "1125" "1125" "022"
"1614" "2800421" "2" "0" "231122" "1125" "1125" "022"
"1615" "2800431" "1" "0" "231122" "1126" "1126" "022"
"1616" "2800451" "0" "1" "231122" "1126" "1126" "022"
"1617" "2800461" "0" "2" "231122" "1127" "1127" "022"
"1618" "2800471" "1" "1" "231122" "1127" "1127" "022"
"1619" "2800491" "0" "1" "231122" "1128" "1128" "022"
"1620" "2800402" "1" "0" "231122" "1136" "1136" "022"
"1621" "2800412" "1" "0" "231122" "1137" "1137" "022"
"1622" "2800427" "1" "1" "231122" "1137" "1137" "022"
"1623" "2800432" "0" "3" "231122" "1138" "1138" "022"
"1624" "2800442" "0" "1" "231122" "1138" "1138" "022"
"1625" "2800452" "1" "3" "231122" "1139" "1139" "022"
"1626" "2800462" "1" "0" "231122" "1139" "1139" "022"
"1627" "2800472" "1" "1" "231122" "1140" "1140" "022"
"1628" "2800482" "1" "0" "231122" "1140" "1140" "022"
"1629" "2800492" "1" "2" "231122" "1141" "1141" "022"
"1630" "2800408" "1" "2" "231122" "1142" "1142" "022"
"1631" "2800433" "1" "1" "231122" "1142" "1142" "022"
"1632" "2800453" "2" "3" "231122" "1143" "1143" "022"
"1633" "2800463" "2" "2" "231122" "1143" "1143" "022"
"1634" "2800468" "1" "0" "231122" "1144" "1144" "022"
"1635" "2800493" "1" "0" "231122" "1144" "1144" "022"
"1636" "2800404" "1" "0" "231122" "1144" "1144" "022"
"1637" "2800414" "2" "0" "231122" "1145" "1145" "022"
"1638" "2800424" "0" "1" "231122" "1145" "1145" "022"
"1639" "2800444" "1" "0" "231122" "1146" "1146" "022"
"1640" "2800464" "0" "1" "231122" "1146" "1146" "022"
"1641" "2800474" "1" "1" "231122" "1147" "1147" "022"
"1642" "2800484" "0" "1" "231122" "1147" "1147" "022"
"1643" "2800494" "1" "0" "231122" "1148" "1148" "022"
"1644" "2800410" "1" "0" "231122" "1148" "1148" "022"
"1645" "2800415" "0" "1" "231122" "1149" "1149" "022"
"1646" "2800465" "0" "2" "231122" "1154" "1154" "022"
"1647" "2800475" "0" "1" "231122" "1154" "1154" "022"
"1648" "2800490" "1" "0" "231122" "1154" "1154" "022"
"1649" "2800311" "0" "1" "231122" "1155" "1155" "022"
"1650" "2800341" "2" "0" "231122" "1156" "1156" "022"
"1651" "2800386" "1" "0" "231122" "1156" "1156" "022"
"1652" "2800371" "3" "1" "231122" "1157" "1157" "022"
"1653" "2800381" "0" "1" "231122" "1157" "1157" "022"
"1654" "2800391" "0" "1" "231122" "1157" "1157" "022"
"1655" "2800332" "1" "1" "231122" "1158" "1158" "022"
"1656" "2800352" "1" "0" "231122" "1158" "1158" "022"
"1657" "2800362" "1" "2" "231122" "1159" "1159" "022"
"1658" "2800372" "1" "2" "231122" "1159" "1159" "022"
"1659" "2800392" "1" "1" "231122" "1200" "1200" "022"
"1660" "2800619" "0" "1" "231122" "1214" "1214" "022"
"1661" "2800516" "1" "1" "231122" "1214" "1214" "022"
"1662" "2800596" "1" "0" "231122" "1215" "1215" "022"
"1663" "2800557" "1" "1" "231122" "1215" "1215" "022"
"1664" "2800580" "1" "0" "231122" "1216" "1216" "022"
"1665" "2800436" "0" "1" "231122" "1216" "1216" "022"
"1666" "2800476" "1" "0" "231122" "1217" "1217" "022"
"1667" "2800496" "0" "1" "231122" "1217" "1217" "022"
"1668" "2800418" "2" "1" "231122" "1217" "1217" "022"
"1669" "2800437" "0" "1" "231122" "1218" "1218" "022"
"1670" "2800478" "1" "0" "231122" "1218" "1218" "022"
"1671" "2800420" "0" "2" "231122" "1219" "1219" "022"
"1672" "2800460" "0" "2" "231122" "1219" "1219" "022"
"1673" "2800336" "0" "2" "231122" "1220" "1220" "022"
"1674" "2800317" "1" "0" "231122" "1220" "1220" "022"
"1675" "2800611" "0" "2" "241122" "1044" "1044" "022"
"1676" "2800621" "0" "1" "241122" "1045" "1045" "022"
"1677" "2800634" "1" "3" "241122" "1045" "1045" "022"
"1678" "2800669" "0" "1" "241122" "1045" "1045" "022"
"1679" "2800511" "1" "0" "241122" "1046" "1046" "022"
"1680" "2800521" "1" "0" "241122" "1046" "1046" "022"
"1681" "2800531" "1" "2" "241122" "1046" "1046" "022"
"1682" "2800551" "1" "0" "241122" "1047" "1047" "022"
"1683" "2800591" "2" "0" "241122" "1048" "1048" "022"
"1684" "2800522" "0" "2" "241122" "1048" "1048" "022"
"1685" "2800532" "1" "0" "241122" "1048" "1048" "022"
"1686" "2800542" "2" "0" "241122" "1049" "1049" "022"
"1687" "2800552" "2" "0" "241122" "1049" "1049" "022"
"1688" "2800592" "0" "1" "241122" "1049" "1049" "022"
"1689" "2800513" "1" "0" "241122" "1050" "1050" "022"
"1690" "2800553" "1" "1" "241122" "1050" "1050" "022"
"1691" "2800573" "0" "2" "241122" "1054" "1054" "022"
"1692" "2800583" "2" "2" "241122" "1055" "1055" "022"
"1693" "2800593" "0" "1" "241122" "1055" "1055" "022"
"1694" "2800509" "3" "1" "241122" "1055" "1055" "022"
"1695" "2800524" "1" "0" "241122" "1056" "1056" "022"
"1696" "2800554" "2" "0" "241122" "1056" "1056" "022"
"1697" "2800515" "1" "0" "241122" "1056" "1056" "022"
"1698" "2800525" "0" "2" "241122" "1057" "1057" "022"
"1699" "2800535" "0" "2" "241122" "1057" "1057" "022"
"1700" "2800545" "1" "0" "241122" "1058" "1058" "022"
"1701" "2800595" "1" "0" "241122" "1058" "1058" "022"
"1702" "2800411" "0" "1" "241122" "1059" "1059" "022"
"1703" "2800431" "1" "0" "241122" "1059" "1059" "022"
"1704" "2800491" "5" "0" "241122" "1100" "1100" "022"
"1705" "2800412" "0" "1" "241122" "1104" "1104" "022"
"1706" "2800432" "1" "0" "241122" "1104" "1104" "022"
"1707" "2800452" "1" "0" "241122" "1105" "1105" "022"
"1708" "2800462" "0" "1" "241122" "1105" "1105" "022"
"1709" "2800492" "1" "1" "241122" "1105" "1105" "022"
"1710" "2800408" "0" "1" "241122" "1106" "1106" "022"
"1711" "2800423" "1" "0" "241122" "1106" "1106" "022"
"1712" "2800433" "0" "1" "241122" "1106" "1106" "022"
"1713" "2800453" "0" "2" "241122" "1107" "1107" "022"
"1714" "2800473" "0" "1" "241122" "1107" "1107" "022"
"1715" "2800404" "2" "0" "241122" "1108" "1108" "022"
"1716" "2800434" "0" "1" "241122" "1108" "1108" "022"
"1717" "2800454" "1" "2" "241122" "1109" "1109" "022"
"1718" "2800494" "1" "1" "241122" "1109" "1109" "022"
"1719" "2800435" "0" "1" "241122" "1113" "1113" "022"
"1720" "2800450" "1" "0" "241122" "1113" "1113" "022"
"1721" "2800455" "1" "0" "241122" "1114" "1114" "022"
"1722" "2800475" "0" "1" "241122" "1114" "1114" "022"
"1723" "2800495" "0" "1" "241122" "1114" "1114" "022"
"1724" "2800301" "1" "2" "241122" "1115" "1115" "022"
"1725" "2800311" "3" "1" "241122" "1116" "1116" "022"
"1726" "2800321" "0" "1" "241122" "1116" "1116" "022"
"1727" "2800331" "0" "1" "241122" "1116" "1116" "022"
"1728" "2800341" "2" "0" "241122" "1117" "1117" "022"
"1729" "2800391" "0" "1" "241122" "1117" "1117" "022"
"1730" "2800312" "1" "0" "241122" "1118" "1118" "022"
"1731" "2800372" "0" "1" "241122" "1118" "1118" "022"
"1732" "2800382" "0" "2" "241122" "1118" "1118" "022"
"1733" "2800679" "1" "0" "241122" "1125" "1125" "022"
"1734" "2800558" "1" "0" "241122" "1125" "1125" "022"
"1735" "2800516" "0" "1" "241122" "1126" "1126" "022"
"1736" "2800596" "1" "0" "241122" "1126" "1126" "022"
"1737" "2800580" "0" "1" "241122" "1126" "1126" "022"
"1738" "2800476" "1" "0" "241122" "1127" "1127" "022"
"1739" "2800336" "0" "1" "241122" "1127" "1127" "022"
"1740" "2800317" "1" "0" "241122" "1128" "1128" "022"
"1741" "2800419" "1" "0" "241122" "1128" "1128" "022"
"1742" "2800611" "2" "0" "251122" "1136" "1136" "022"
"1743" "2800651" "0" "1" "251122" "1137" "1137" "022"
"1744" "2800681" "1" "0" "251122" "1137" "1137" "022"
"1745" "2800691" "1" "1" "251122" "1137" "1137" "022"
"1746" "2800632" "0" "1" "251122" "1138" "1138" "022"
"1747" "2800613" "1" "0" "251122" "1138" "1138" "022"
"1748" "2800683" "0" "1" "251122" "1139" "1139" "022"
"1749" "2800674" "2" "1" "251122" "1139" "1139" "022"
"1750" "2800511" "0" "1" "251122" "1140" "1140" "022"
"1751" "2800531" "0" "2" "251122" "1140" "1140" "022"
"1752" "2800512" "0" "1" "251122" "1146" "1146" "022"
"1753" "2800522" "0" "1" "251122" "1146" "1146" "022"
"1754" "2800532" "1" "0" "251122" "1146" "1146" "022"
"1755" "2800582" "0" "1" "251122" "1147" "1147" "022"
"1756" "2800533" "2" "0" "251122" "1147" "1147" "022"
"1757" "2800573" "1" "1" "251122" "1148" "1148" "022"
"1758" "2800583" "2" "0" "251122" "1148" "1148" "022"
"1759" "2800554" "1" "0" "251122" "1149" "1149" "022"
"1760" "2800584" "0" "1" "251122" "1149" "1149" "022"
"1761" "2800589" "0" "1" "251122" "1150" "1150" "022"
"1762" "2800515" "0" "2" "251122" "1155" "1155" "022"
"1763" "2800535" "0" "1" "251122" "1155" "1155" "022"
"1764" "2800545" "1" "0" "251122" "1156" "1156" "022"
"1765" "2800411" "0" "1" "251122" "1156" "1156" "022"
"1766" "2800451" "2" "0" "251122" "1156" "1156" "022"
"1767" "2800461" "0" "1" "251122" "1157" "1157" "022"
"1768" "2800486" "1" "0" "251122" "1157" "1157" "022"
"1769" "2800491" "0" "1" "251122" "1157" "1157" "022"
"1770" "2800432" "1" "2" "251122" "1158" "1158" "022"
"1771" "2800442" "1" "0" "251122" "1158" "1158" "022"
"1772" "2800472" "0" "2" "251122" "1159" "1159" "022"
"1773" "2800492" "1" "2" "251122" "1159" "1159" "022"
"1774" "2800423" "0" "1" "251122" "1200" "1200" "022"
"1775" "2800453" "1" "2" "251122" "1208" "1208" "022"
"1776" "2800473" "1" "1" "251122" "1209" "1209" "022"
"1777" "2800483" "1" "1" "251122" "1209" "1209" "022"
"1778" "2800414" "3" "0" "251122" "1210" "1210" "022"
"1779" "2800454" "1" "2" "251122" "1210" "1210" "022"
"1780" "2800494" "3" "1" "251122" "1211" "1211" "022"
"1781" "2800455" "1" "0" "251122" "1211" "1211" "022"
"1782" "2800301" "0" "1" "251122" "1212" "1212" "022"
"1783" "2800311" "1" "1" "251122" "1212" "1212" "022"
"1784" "2800331" "1" "0" "251122" "1212" "1212" "022"
"1785" "2800386" "1" "0" "251122" "1213" "1213" "022"
"1786" "2800391" "0" "2" "251122" "1214" "1214" "022"
"1787" "2800302" "0" "1" "251122" "1214" "1214" "022"
"1788" "2800351" "0" "1" "251122" "1214" "1214" "022"
"1789" "2800322" "0" "2" "251122" "1215" "1215" "022"
"1790" "2800332" "0" "1" "251122" "1215" "1215" "022"
"1791" "2800352" "1" "0" "251122" "1216" "1216" "022"
"1792" "2800372" "1" "2" "251122" "1216" "1216" "022"
"1793" "2800382" "1" "0" "251122" "1217" "1217" "022"
"1794" "2800392" "1" "0" "251122" "1217" "1217" "022"
"1795" "2800538" "0" "1" "251122" "1224" "1224" "022"
"1796" "2800520" "0" "1" "251122" "1224" "1224" "022"
"1797" "2800476" "1" "1" "251122" "1225" "1225" "022"
"1798" "2800478" "0" "1" "251122" "1225" "1225" "022"
"1799" "2800458" "0" "1" "251122" "1226" "1226" "022"
"1800" "2800376" "1" "0" "251122" "1226" "1226" "022"
"1801" "2800316" "0" "1" "251122" "1227" "1227" "022"
"1802" "2800396" "0" "2" "251122" "1227" "1227" "022"
"1803" "2800417" "1" "0" "251122" "1228" "1228" "022"
"1804" "2800611" "1" "0" "261122" "1136" "1136" "022"
"1805" "2800691" "1" "0" "261122" "1137" "1137" "022"
"1806" "2800632" "0" "1" "261122" "1137" "1137" "022"
"1807" "2800613" "2" "0" "261122" "1138" "1138" "022"
"1808" "2800511" "0" "2" "261122" "1138" "1138" "022"
"1809" "2800551" "0" "1" "261122" "1139" "1139" "022"
"1810" "2800522" "1" "0" "261122" "1146" "1146" "022"
"1811" "2800572" "0" "2" "261122" "1147" "1147" "022"
"1812" "2800523" "0" "1" "261122" "1148" "1148" "022"
"1813" "2800513" "0" "1" "261122" "1148" "1148" "022"
"1814" "2800533" "1" "2" "261122" "1149" "1149" "022"
"1815" "2800593" "1" "0" "261122" "1149" "1149" "022"
"1816" "2800555" "1" "1" "261122" "1150" "1150" "022"
"1817" "2800585" "0" "1" "261122" "1150" "1150" "022"
"1818" "2800595" "1" "0" "261122" "1151" "1151" "022"
"1819" "2800461" "1" "0" "261122" "1157" "1157" "022"
"1820" "2800412" "1" "0" "261122" "1158" "1158" "022"
"1821" "2800452" "2" "1" "261122" "1159" "1159" "022"
"1822" "2800462" "0" "1" "261122" "1159" "1159" "022"
"1823" "2800482" "0" "1" "261122" "1200" "1200" "022"
