"Line" "Population" "Treatment" "Setup" "Sex" "Embryo" "Total_Flies" "Dates" "Counts"
"319" 12 "9C" "10mM" "2021-12-01" "M" 25 10 "X2021.12.24" 0
"320" 12 "9C" "10mM" "2021-12-01" "M" 25 10 "X2021.12.25" 0
"321" 12 "9C" "10mM" "2021-12-01" "M" 25 10 "X2021.12.26" 0
"322" 12 "9C" "10mM" "2021-12-01" "M" 25 10 "X2021.12.27" 0
"323" 12 "9C" "10mM" "2021-12-01" "M" 25 10 "X2021.12.28" 0
"324" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.12" 0
"325" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.13" 0
"326" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.14" 0
"327" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.15" 0
"328" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.16" 1
"329" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.17" 1
"330" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.18" 0
"331" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.19" 1
"332" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.20" 0
"333" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.21" 1
"334" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.22" 2
"335" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.23" 1
"336" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.24" 1
"337" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.25" 0
"338" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.26" 0
"339" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.27" 0
"340" 12 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.28" 0
"341" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.12" 0
"342" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.13" 0
"343" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.14" 0
"344" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.15" 0
"345" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.16" 1
"346" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.17" 3
"347" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.18" 1
"348" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.19" 0
"349" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.20" 3
"350" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.21" 1
"351" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.22" 0
"352" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.23" 0
"353" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.24" 0
"354" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.25" 0
"355" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.26" 0
"356" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.27" 0
"357" 13 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.28" 0
"358" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.12" 0
"359" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.13" 0
"360" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.14" 0
"361" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.15" 0
"362" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.16" 0
"363" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.17" 2
"364" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.18" 3
"365" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.19" 2
"366" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.20" 0
"367" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.21" 1
"368" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.22" 0
"369" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.23" 0
"370" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.24" 0
"371" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.25" 0
"372" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.26" 0
"373" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.27" 0
"374" 13 "9C" "10mM" "2021-12-01" "F" 25 8 "X2021.12.28" 0
"375" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.12" 0
"376" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.13" 0
"377" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.14" 0
"378" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.15" 0
"379" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.16" 3
"380" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.17" 2
"381" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.18" 2
"382" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.19" 0
"383" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.20" 0
"384" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.21" 1
"385" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.22" 0
"386" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.23" 0
"387" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.24" 0
"388" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.25" 0
"389" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.26" 0
"390" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.27" 0
"391" 14 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.28" 0
"392" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.12" 0
"393" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.13" 0
"394" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.14" 0
"395" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.15" 3
"396" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.16" 3
"397" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.17" 7
"398" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.18" 2
"399" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.19" 2
"400" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.20" 0
"401" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.21" 0
"402" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.22" 0
"403" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.23" 0
"404" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.24" 2
"405" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.25" 0
"406" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.26" 0
"407" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.27" 0
"408" 14 "9C" "10mM" "2021-12-01" "F" 25 19 "X2021.12.28" 0
"409" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.12" 0
"410" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.13" 0
"411" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.14" 0
"412" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.15" 0
"413" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.16" 1
"414" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.17" 5
"415" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.18" 3
"416" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.19" 1
"417" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.20" 1
"418" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.21" 0
"419" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.22" 0
"420" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.23" 0
"421" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.24" 0
"422" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.25" 0
"423" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.26" 0
"424" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.27" 0
"425" 15 "9C" "10mM" "2021-12-01" "M" 25 11 "X2021.12.28" 0
"426" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.12" 0
"427" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.13" 0
"428" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.14" 0
"429" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.15" 0
"430" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.16" 1
"431" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.17" 3
"432" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.18" 2
"433" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.19" 0
"434" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.20" 2
"435" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.21" 0
"436" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.22" 0
"437" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.23" 0
"438" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.24" 0
"439" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.25" 0
"440" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.26" 0
"441" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.27" 1
"442" 15 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.28" 0
"443" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.12" 0
"444" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.13" 0
"445" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.14" 0
"446" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.15" 0
"447" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.16" 2
"448" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.17" 0
"449" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.18" 1
"450" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.19" 0
"451" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.20" 0
"452" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.21" 0
"453" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.22" 0
"454" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.23" 0
"455" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.24" 0
"456" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.25" 0
"457" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.26" 0
"458" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.27" 0
"459" 16 "9C" "10mM" "2021-12-01" "M" 25 3 "X2021.12.28" 0
"460" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.12" 0
"461" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.13" 0
"462" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.14" 0
"463" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.15" 0
"464" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.16" 1
"465" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.17" 0
"466" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.18" 0
"467" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.19" 2
"468" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.20" 1
"469" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.21" 0
"470" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.22" 0
"471" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.23" 0
"472" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.24" 0
"473" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.25" 0
"474" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.26" 0
"475" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.27" 0
"476" 16 "9C" "10mM" "2021-12-01" "F" 25 4 "X2021.12.28" 0
"477" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.12" 0
"478" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.13" 0
"479" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.14" 0
"480" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.15" 0
"481" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.16" 4
"482" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.17" 1
"483" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.18" 1
"484" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.19" 0
"485" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.20" 0
"486" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.21" 0
"487" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.22" 0
"488" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.23" 0
"489" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.24" 0
"490" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.25" 0
"491" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.26" 0
"492" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.27" 0
"493" 17 "9C" "10mM" "2021-12-01" "M" 25 6 "X2021.12.28" 0
"494" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.12" 0
"495" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.13" 0
"496" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.14" 0
"497" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.15" 0
"498" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.16" 2
"499" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.17" 4
"500" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.18" 2
"501" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.19" 0
"502" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.20" 0
"503" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.21" 0
"504" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.22" 1
"505" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.23" 0
"506" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.24" 0
"507" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.25" 0
"508" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.26" 0
"509" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.27" 0
"510" 17 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.28" 0
"511" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.12" 0
"512" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.13" 0
"513" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.14" 0
"514" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.15" 0
"515" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.16" 0
"516" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.17" 1
"517" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.18" 1
"518" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.19" 2
"519" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.20" 0
"520" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.21" 0
"521" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.22" 0
"522" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.23" 0
"523" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.24" 0
"524" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.25" 0
"525" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.26" 0
"526" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.27" 0
"527" 18 "9C" "10mM" "2021-12-01" "M" 25 4 "X2021.12.28" 0
"528" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.12" 0
"529" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.13" 0
"530" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.14" 0
"531" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.15" 0
"532" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.16" 0
"533" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.17" 0
"534" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.18" 0
"535" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.19" 0
"536" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.20" 0
"537" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.21" 0
"538" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.22" 1
"539" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.23" 1
"540" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.24" 0
"541" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.25" 0
"542" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.26" 0
"543" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.27" 0
"544" 18 "9C" "10mM" "2021-12-01" "F" 25 2 "X2021.12.28" 0
"545" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.12" 0
"546" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.13" 0
"547" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.14" 0
"548" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.15" 0
"549" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.16" 1
"550" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.17" 1
"551" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.18" 3
"552" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.19" 0
"553" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.20" 0
"554" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.21" 0
"555" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.22" 0
"556" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.23" 0
"557" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.24" 0
"558" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.25" 0
"559" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.26" 0
"560" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.27" 0
"561" 19 "9C" "10mM" "2021-12-01" "M" 25 5 "X2021.12.28" 0
"562" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.12" 0
"563" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.13" 0
"564" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.14" 0
"565" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.15" 0
"566" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.16" 3
"567" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.17" 2
"568" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.18" 3
"569" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.19" 0
"570" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.20" 0
"571" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.21" 1
"572" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.22" 0
"573" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.23" 0
"574" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.24" 0
"575" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.25" 0
"576" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.26" 0
"577" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.27" 0
"578" 19 "9C" "10mM" "2021-12-01" "F" 25 9 "X2021.12.28" 0
"579" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.12" 0
"580" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.13" 0
"581" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.14" 0
"582" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.15" 1
"583" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.16" 3
"584" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.17" 2
"585" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.18" 2
"586" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.19" 0
"587" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.20" 0
"588" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.21" 0
"589" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.22" 0
"590" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.23" 0
"591" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.24" 0
"592" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.25" 0
"593" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.26" 0
"594" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.27" 0
"595" 20 "9C" "10mM" "2021-12-01" "M" 25 8 "X2021.12.28" 0
"596" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.12" 0
"597" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.13" 0
"598" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.14" 1
"599" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.15" 3
"600" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.16" 4
"601" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.17" 1
"602" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.18" 0
"603" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.19" 3
"604" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.20" 0
"605" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.21" 1
"606" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.22" 0
"607" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.23" 0
"608" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.24" 0
"609" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.25" 0
"610" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.26" 0
"611" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.27" 0
"612" 20 "9C" "10mM" "2021-12-01" "F" 25 13 "X2021.12.28" 0
"613" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.12" 0
"614" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.13" 0
"615" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.14" 0
"616" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.15" 1
"617" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.16" 5
"618" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.17" 1
"619" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.18" 0
"620" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.19" 0
"621" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.20" 0
"622" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.21" 1
"623" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.22" 1
"624" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.23" 0
"625" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.24" 0
"626" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.25" 0
"627" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.26" 0
"628" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.27" 0
"629" 21 "9C" "10mM" "2021-12-01" "M" 25 9 "X2021.12.28" 0
"630" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.12" 0
"631" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.13" 0
"632" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.14" 3
"633" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.15" 3
"634" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.16" 3
"635" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.17" 1
"636" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.18" 0
"637" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.19" 0
"638" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.20" 0
"639" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.21" 0
"640" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.22" 0
"641" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.23" 0
"642" 21 "9C" "10mM" "2021-12-01" "F" 25 10 "X2021.12.24" 0
